state,timestamp,state_name,state_abbrev,electoral_votes,candidates,votes,expected_votes,precincts_total,precincts_reporting,counties
West Virginia,2024-11-06 01:41:45.194000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 199748}, {'last_name': 'harris-k', 'votes': 89289}, {'last_name': 'kennedy-r', 'votes': 3327}, {'last_name': 'oliver-c', 'votes': 1130}, {'last_name': 'stein-j', 'votes': 953}]",294447,798735,1657,326,{}
West Virginia,2024-11-06 02:10:19.817000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 317317}, {'last_name': 'harris-k', 'votes': 125656}, {'last_name': 'kennedy-r', 'votes': 5259}, {'last_name': 'oliver-c', 'votes': 1795}, {'last_name': 'stein-j', 'votes': 1467}]",451494,817625,1657,621,{}
West Virginia,2024-11-06 02:33:18.080000+00:00,West Virginia,W.Va.,0,"[{'last_name': 'trump-d', 'votes': 389650}, {'last_name': 'harris-k', 'votes': 158796}, {'last_name': 'kennedy-r', 'votes': 6560}, {'last_name': 'oliver-c', 'votes': 2233}, {'last_name': 'stein-j', 'votes': 1836}]",559075,807607,1657,892,{}
Virginia,2024-11-06 01:16:55.956000+00:00,Virginia,Va.,0,"[{'last_name': 'harris-k', 'votes': 742637}, {'last_name': 'trump-d', 'votes': 702472}, {'last_name': 'stein-j', 'votes': 12670}, {'last_name': 'oliver-c', 'votes': 7008}, {'last_name': 'west-c', 'votes': 2846}, {'last_name': 'de_la_cruz-c', 'votes': 2722}]",1470355,4811547,2536,980,{}
Virginia,2024-11-06 01:23:30.851000+00:00,Virginia,Va.,0,"[{'last_name': 'harris-k', 'votes': 817200}, {'last_name': 'trump-d', 'votes': 795233}, {'last_name': 'stein-j', 'votes': 13455}, {'last_name': 'oliver-c', 'votes': 7763}, {'last_name': 'west-c', 'votes': 3151}, {'last_name': 'de_la_cruz-c', 'votes': 3042}]",1639844,4811459,2536,1114,{}
Virginia,2024-11-06 01:26:56.483000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 868447}, {'last_name': 'harris-k', 'votes': 867628}, {'last_name': 'stein-j', 'votes': 14118}, {'last_name': 'oliver-c', 'votes': 8343}, {'last_name': 'west-c', 'votes': 3392}, {'last_name': 'de_la_cruz-c', 'votes': 3293}]",1765221,4815216,2536,1230,{}
Virginia,2024-11-06 01:28:57.236000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 882415}, {'last_name': 'harris-k', 'votes': 879927}, {'last_name': 'stein-j', 'votes': 14300}, {'last_name': 'oliver-c', 'votes': 8529}, {'last_name': 'west-c', 'votes': 3438}, {'last_name': 'de_la_cruz-c', 'votes': 3347}]",1791956,4815216,2536,1256,{}
Virginia,2024-11-06 01:37:42.339000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 947220}, {'last_name': 'harris-k', 'votes': 939921}, {'last_name': 'stein-j', 'votes': 16026}, {'last_name': 'oliver-c', 'votes': 9225}, {'last_name': 'west-c', 'votes': 3734}, {'last_name': 'de_la_cruz-c', 'votes': 3626}]",1919752,4805115,2536,1395,{}
Virginia,2024-11-06 01:41:43.289000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 964341}, {'last_name': 'harris-k', 'votes': 958753}, {'last_name': 'stein-j', 'votes': 16289}, {'last_name': 'oliver-c', 'votes': 9596}, {'last_name': 'west-c', 'votes': 3816}, {'last_name': 'de_la_cruz-c', 'votes': 3725}]",1956520,4798454,2536,1434,{}
Virginia,2024-11-06 02:10:46.579000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 1175307}, {'last_name': 'harris-k', 'votes': 1143343}, {'last_name': 'stein-j', 'votes': 19361}, {'last_name': 'oliver-c', 'votes': 11332}, {'last_name': 'west-c', 'votes': 4574}, {'last_name': 'de_la_cruz-c', 'votes': 4471}]",2358388,4800140,2536,1674,{}
Virginia,2024-11-06 02:33:17.979000+00:00,Virginia,Va.,0,"[{'last_name': 'trump-d', 'votes': 1353244}, {'last_name': 'harris-k', 'votes': 1304148}, {'last_name': 'stein-j', 'votes': 22655}, {'last_name': 'oliver-c', 'votes': 12768}, {'last_name': 'west-c', 'votes': 5317}, {'last_name': 'de_la_cruz-c', 'votes': 5124}]",2703256,4773508,2536,1877,{}
Texas,2024-11-06 01:16:56.098000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 1662542}, {'last_name': 'harris-k', 'votes': 1424814}, {'last_name': 'stein-j', 'votes': 26291}, {'last_name': 'oliver-c', 'votes': 17830}]",3131477,12620584,9885,2453,{}
Texas,2024-11-06 01:23:02.985000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 2319824}, {'last_name': 'harris-k', 'votes': 1958106}, {'last_name': 'stein-j', 'votes': 31306}, {'last_name': 'oliver-c', 'votes': 23934}]",4333170,12619898,9885,3394,{}
Texas,2024-11-06 01:27:01.411000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 2490138}, {'last_name': 'harris-k', 'votes': 2304453}, {'last_name': 'stein-j', 'votes': 35426}, {'last_name': 'oliver-c', 'votes': 27212}]",4857229,12619898,9885,3805,{}
Texas,2024-11-06 01:28:01.494000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 2490138}, {'last_name': 'harris-k', 'votes': 2304453}, {'last_name': 'stein-j', 'votes': 35426}, {'last_name': 'oliver-c', 'votes': 27212}]",4857229,12619898,9885,3805,{}
Texas,2024-11-06 01:37:21.895000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 3284741}, {'last_name': 'harris-k', 'votes': 2996366}, {'last_name': 'stein-j', 'votes': 45510}, {'last_name': 'oliver-c', 'votes': 34845}]",6361462,12726286,9885,4941,{}
Texas,2024-11-06 01:41:44.014000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 3384443}, {'last_name': 'harris-k', 'votes': 3043510}, {'last_name': 'stein-j', 'votes': 46123}, {'last_name': 'oliver-c', 'votes': 35622}]",6509698,12776410,9885,5036,{}
Texas,2024-11-06 02:09:03.418000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 3972561}, {'last_name': 'harris-k', 'votes': 3319862}, {'last_name': 'stein-j', 'votes': 48727}, {'last_name': 'oliver-c', 'votes': 39586}]",7380736,12879602,9885,5665,{}
Texas,2024-11-06 02:30:11.656000+00:00,Texas,Texas,0,"[{'last_name': 'trump-d', 'votes': 4248871}, {'last_name': 'harris-k', 'votes': 3444807}, {'last_name': 'stein-j', 'votes': 50319}, {'last_name': 'oliver-c', 'votes': 41700}]",7785697,12920192,9885,5957,{}
South Carolina,2024-11-06 01:16:57.280000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 384240}, {'last_name': 'harris-k', 'votes': 270951}, {'last_name': 'oliver-c', 'votes': 2514}, {'last_name': 'stein-j', 'votes': 1566}, {'last_name': 'west-c', 'votes': 1407}, {'last_name': 'terry-r', 'votes': 1062}, {'last_name': 'de_la_cruz-c', 'votes': 642}]",662382,2434175,2308,140,{}
South Carolina,2024-11-06 01:23:09.606000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 419463}, {'last_name': 'harris-k', 'votes': 289632}, {'last_name': 'oliver-c', 'votes': 2837}, {'last_name': 'stein-j', 'votes': 1779}, {'last_name': 'west-c', 'votes': 1642}, {'last_name': 'terry-r', 'votes': 1263}, {'last_name': 'de_la_cruz-c', 'votes': 800}]",717416,2443720,2308,236,{}
South Carolina,2024-11-06 01:27:48.137000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 510262}, {'last_name': 'harris-k', 'votes': 353570}, {'last_name': 'oliver-c', 'votes': 3563}, {'last_name': 'stein-j', 'votes': 2190}, {'last_name': 'west-c', 'votes': 2000}, {'last_name': 'terry-r', 'votes': 1521}, {'last_name': 'de_la_cruz-c', 'votes': 954}]",874060,2445619,2308,310,{}
South Carolina,2024-11-06 01:28:48.599000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 510696}, {'last_name': 'harris-k', 'votes': 353892}, {'last_name': 'oliver-c', 'votes': 3565}, {'last_name': 'stein-j', 'votes': 2193}, {'last_name': 'west-c', 'votes': 2003}, {'last_name': 'terry-r', 'votes': 1523}, {'last_name': 'de_la_cruz-c', 'votes': 956}]",874828,2445619,2308,314,{}
South Carolina,2024-11-06 01:37:30.352000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 556708}, {'last_name': 'harris-k', 'votes': 384520}, {'last_name': 'oliver-c', 'votes': 3897}, {'last_name': 'stein-j', 'votes': 2374}, {'last_name': 'west-c', 'votes': 2218}, {'last_name': 'terry-r', 'votes': 1654}, {'last_name': 'de_la_cruz-c', 'votes': 1048}]",952419,2446606,2308,361,{}
South Carolina,2024-11-06 01:41:48.807000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 684902}, {'last_name': 'harris-k', 'votes': 449012}, {'last_name': 'oliver-c', 'votes': 4617}, {'last_name': 'stein-j', 'votes': 2858}, {'last_name': 'west-c', 'votes': 2618}, {'last_name': 'terry-r', 'votes': 1990}, {'last_name': 'de_la_cruz-c', 'votes': 1235}]",1147232,2446606,2308,444,{}
South Carolina,2024-11-06 02:10:50.287000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 839376}, {'last_name': 'harris-k', 'votes': 560562}, {'last_name': 'oliver-c', 'votes': 6008}, {'last_name': 'stein-j', 'votes': 3689}, {'last_name': 'west-c', 'votes': 3530}, {'last_name': 'terry-r', 'votes': 2622}, {'last_name': 'de_la_cruz-c', 'votes': 1603}]",1417390,2464395,2308,932,{}
South Carolina,2024-11-06 02:33:23.329000+00:00,South Carolina,S.C.,0,"[{'last_name': 'trump-d', 'votes': 1035864}, {'last_name': 'harris-k', 'votes': 685364}, {'last_name': 'oliver-c', 'votes': 7754}, {'last_name': 'stein-j', 'votes': 4658}, {'last_name': 'west-c', 'votes': 4245}, {'last_name': 'terry-r', 'votes': 3347}, {'last_name': 'de_la_cruz-c', 'votes': 1919}]",1743151,2470577,2308,1209,{}
Kentucky,2024-11-06 01:17:05.967000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 685610}, {'last_name': 'harris-k', 'votes': 410613}, {'last_name': 'kennedy-r', 'votes': 8401}, {'last_name': 'stein-j', 'votes': 4257}, {'last_name': 'oliver-c', 'votes': 3577}, {'last_name': 'ayyadurai-s', 'votes': 780}]",1113238,2211731,3233,1627,{}
Kentucky,2024-11-06 01:22:56.387000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 736094}, {'last_name': 'harris-k', 'votes': 427502}, {'last_name': 'kennedy-r', 'votes': 9039}, {'last_name': 'stein-j', 'votes': 4455}, {'last_name': 'oliver-c', 'votes': 3792}, {'last_name': 'ayyadurai-s', 'votes': 803}]",1181685,2204961,3233,1733,{}
Kentucky,2024-11-06 01:27:17.533000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 779395}, {'last_name': 'harris-k', 'votes': 447937}, {'last_name': 'kennedy-r', 'votes': 9694}, {'last_name': 'stein-j', 'votes': 4764}, {'last_name': 'oliver-c', 'votes': 4026}, {'last_name': 'ayyadurai-s', 'votes': 840}]",1246656,2199865,3233,1832,{}
Kentucky,2024-11-06 01:28:50.850000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 796692}, {'last_name': 'harris-k', 'votes': 454790}, {'last_name': 'kennedy-r', 'votes': 9811}, {'last_name': 'stein-j', 'votes': 4843}, {'last_name': 'oliver-c', 'votes': 4102}, {'last_name': 'ayyadurai-s', 'votes': 954}]",1271192,2199865,3233,1868,{}
Kentucky,2024-11-06 01:37:17.305000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 846491}, {'last_name': 'harris-k', 'votes': 475017}, {'last_name': 'kennedy-r', 'votes': 10310}, {'last_name': 'stein-j', 'votes': 5015}, {'last_name': 'oliver-c', 'votes': 4272}, {'last_name': 'ayyadurai-s', 'votes': 1054}]",1342159,2193122,3233,1979,{}
Kentucky,2024-11-06 01:41:39.253000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 914858}, {'last_name': 'harris-k', 'votes': 550353}, {'last_name': 'kennedy-r', 'votes': 11526}, {'last_name': 'stein-j', 'votes': 5897}, {'last_name': 'oliver-c', 'votes': 4764}, {'last_name': 'ayyadurai-s', 'votes': 1135}]",1488533,2193293,3233,2194,{}
Kentucky,2024-11-06 02:10:43.802000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 1082542}, {'last_name': 'harris-k', 'votes': 604015}, {'last_name': 'kennedy-r', 'votes': 13308}, {'last_name': 'stein-j', 'votes': 6500}, {'last_name': 'oliver-c', 'votes': 5340}, {'last_name': 'ayyadurai-s', 'votes': 1334}]",1713039,2187467,3233,2532,{}
Kentucky,2024-11-06 02:33:09.811000+00:00,Kentucky,Ky.,0,"[{'last_name': 'trump-d', 'votes': 1223906}, {'last_name': 'harris-k', 'votes': 659258}, {'last_name': 'kennedy-r', 'votes': 14995}, {'last_name': 'stein-j', 'votes': 7111}, {'last_name': 'oliver-c', 'votes': 5991}, {'last_name': 'ayyadurai-s', 'votes': 1421}]",1912682,2170448,3233,2849,{}
Tennessee,2024-11-06 01:17:09.670000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 299135}, {'last_name': 'harris-k', 'votes': 82902}, {'last_name': 'kennedy-r', 'votes': 1767}, {'last_name': 'bowman-j', 'votes': 513}, {'last_name': 'stein-j', 'votes': 401}, {'last_name': 'de_la_cruz-c', 'votes': 230}, {'last_name': 'fruit-r', 'votes': 89}]",385037,3371625,1866,213,{}
Tennessee,2024-11-06 01:23:42.156000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 376233}, {'last_name': 'harris-k', 'votes': 113071}, {'last_name': 'kennedy-r', 'votes': 2235}, {'last_name': 'bowman-j', 'votes': 685}, {'last_name': 'stein-j', 'votes': 527}, {'last_name': 'de_la_cruz-c', 'votes': 284}, {'last_name': 'fruit-r', 'votes': 111}]",493146,3371625,1866,273,{}
Tennessee,2024-11-06 01:27:50.184000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 436183}, {'last_name': 'harris-k', 'votes': 129275}, {'last_name': 'kennedy-r', 'votes': 2611}, {'last_name': 'bowman-j', 'votes': 799}, {'last_name': 'stein-j', 'votes': 625}, {'last_name': 'de_la_cruz-c', 'votes': 325}, {'last_name': 'fruit-r', 'votes': 132}]",569950,3371625,1866,315,{}
Tennessee,2024-11-06 01:28:43.941000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 449789}, {'last_name': 'harris-k', 'votes': 133363}, {'last_name': 'kennedy-r', 'votes': 2732}, {'last_name': 'bowman-j', 'votes': 831}, {'last_name': 'stein-j', 'votes': 656}, {'last_name': 'de_la_cruz-c', 'votes': 341}, {'last_name': 'fruit-r', 'votes': 140}]",587852,3371625,1866,325,{}
Tennessee,2024-11-06 01:37:06.525000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 614979}, {'last_name': 'harris-k', 'votes': 200278}, {'last_name': 'kennedy-r', 'votes': 4276}, {'last_name': 'bowman-j', 'votes': 1186}, {'last_name': 'stein-j', 'votes': 1127}, {'last_name': 'de_la_cruz-c', 'votes': 460}, {'last_name': 'fruit-r', 'votes': 199}]",822505,3371625,1866,455,{}
Tennessee,2024-11-06 01:41:32.599000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 802087}, {'last_name': 'harris-k', 'votes': 279561}, {'last_name': 'kennedy-r', 'votes': 5716}, {'last_name': 'bowman-j', 'votes': 1658}, {'last_name': 'stein-j', 'votes': 1590}, {'last_name': 'de_la_cruz-c', 'votes': 658}, {'last_name': 'fruit-r', 'votes': 266}]",1091536,3371625,1866,604,{}
Tennessee,2024-11-06 02:10:53.807000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 1280932}, {'last_name': 'harris-k', 'votes': 604945}, {'last_name': 'kennedy-r', 'votes': 11403}, {'last_name': 'stein-j', 'votes': 4057}, {'last_name': 'bowman-j', 'votes': 3039}, {'last_name': 'de_la_cruz-c', 'votes': 1660}, {'last_name': 'fruit-r', 'votes': 503}]",1906539,3348523,1866,1062,{}
Tennessee,2024-11-06 02:33:34.196000+00:00,Tennessee,Tenn.,0,"[{'last_name': 'trump-d', 'votes': 1461512}, {'last_name': 'harris-k', 'votes': 666564}, {'last_name': 'kennedy-r', 'votes': 13529}, {'last_name': 'stein-j', 'votes': 4726}, {'last_name': 'bowman-j', 'votes': 3627}, {'last_name': 'de_la_cruz-c', 'votes': 1964}, {'last_name': 'fruit-r', 'votes': 596}]",2152518,3367463,1866,1193,{}
